Author,Code / Notes,Comments,Copies Ordered,Cross Reference,Date Order Fulfilled,Date Order Received,Date Payment Received,Hand,Markings,Pence,Pounds,Purchaser,Running Total,Shillings,Title,Copies Returned
Virginia Woolf,LL CC & post,,4,,1931-02-11,1931-02-11,1932-04-21,,,0,0,Oxford Book & Stat Delhi,6467,14,The Waves,
Virginia Woolf,LL CC & post,,1,,1931-02-11,1931-02-11,1932-04-27,,,8.5,0,Oxford Book & Stat Lahore,6468,3,The Waves,
Virginia Woolf,LL CC & post,,1,,1931-02-11,1931-02-11,1932-04-27,,,8.5,0,Oxford Book & Stat Meust,6469,3,The Waves,
Virginia Woolf,LL,,5,,1931-02-12,1931-02-12,1932-01-02,,,9,1,Sundial Lib.,8283,3,The Waves,
Virginia Woolf,LL,,1,,1931-02-12,1931-02-12,1932-03-02,,,7.5,0,Woolston,8284,5,The Waves,
Virginia Woolf,LL,,2,,1931-02-12,1931-02-12,1931-05-12,,,3,0,J. G. Commin,8286,11,The Waves,
Virginia Woolf,,,1,,1931-02-12,1931-02-12,1931-02-12,,,7.5,0,Industrial Welfare,8287,5,The Waves,
Virginia Woolf,,,2,,1931-02-12,1931-02-12,1931-02-12,,,3,0,Quantch,8289,11,The Waves,
Virginia Woolf,LL,,6,,1931-02-12,1931-02-12,1932-01-22,,,0,1,Day's Lib,8295,15,The Waves,
Virginia Woolf,LL & post,,12,,1931-02-12,1931-02-12,1932-04-02,,,0,3,Bowes,8307,2,The Waves,
Virginia Woolf,CC,,1,,1931-02-12,1931-02-12,1931-02-12,,,0,0,Wilson,8308,4,The Waves,
Virginia Woolf,CC,,1,,1931-02-12,1931-02-12,1931-02-12,,,0,0,Wilson,8309,4,The Waves,
Virginia Woolf,,,1,,1931-07-10,1931-02-14,1931-08-10,,check  ,0,0,J. H. Clarke,145,5,The Waves,
Virginia Woolf,LL,,1,,1931-06-10,1931-02-14,1932-01-25,,check  ,0,0,Mortons,146,5,The Waves,
Virginia Woolf,LL,,3,,1931-06-10,1931-02-14,1932-06-20,,check  ,0,0,Chandlers,149,15,The Waves,
Virginia Woolf,LL,,3,,1931-07-10,1931-02-14,1932-02-14,,check  ,0,0,Seeley,152,15,The Waves,
Virginia Woolf,LL,,3,,1931-06-10,1931-02-14,1932-01-30,,check  ,0,0,Saxton,155,15,The Waves,
Virginia Woolf,LL,,4,,1931-06-10,1931-02-14,1932-03-15,,check  ,0,1,A. B. WARD,159,0,The Waves,
Virginia Woolf,LL,,3,,1931-06-10,1931-02-14,1932-08-03,,check  ,0,0,Seed & Gabbutt,162,15,The Waves,
Virginia Woolf,LL,,1,,1931-07-10,1931-02-17,1932-12-04,,check  ,0,0,Lauffer,163,5,The Waves,
Virginia Woolf,LL,,2,,1931-07-10,1931-02-17,1932-04-02,,check  ,0,0,Bocca,165,10,The Waves,
Virginia Woolf,LL,,3,,1931-06-10,1931-02-17,1932-08-03,,check  ,0,0,Rogers,168,15,The Waves,
Virginia Woolf,,,1,,1931-06-10,1931-02-17,1931-08-10,,check  ,0,0,Clarke (see 145),169,5,The Waves,
Virginia Woolf,LL & post,,1,,1931-07-10,1931-02-17,1931-10-15,,check  ,0,0,Wellington Journal,170,5,The Waves,
Virginia Woolf,LL,,3,,1931-07-10,1931-02-17,1931-08-10,,check  ,0,0,Quaritch,173,15,The Waves,
Virginia Woolf,less 50%,,100,,1931-07-10,1931-02-20,,,check  ,0,18,Irwin & Gordon,273,15,The Waves,
Virginia Woolf,LL,,6,,1931-07-10,1931-02-20,1932-01-21,,check  ,0,1,Friends,279,10,The Waves,
Virginia Woolf,LL,,1,,1931-07-10,1931-02-20,1932-10-02,,check  ,0,0,Timothy Whites,280,5,The Waves,
Virginia Woolf,LL,,1,,1931-07-10,1931-02-21,1932-11-01,,check  ,0,0,Whitby & Sons,281,5,The Waves,
Virginia Woolf,LL CC,,6,,1931-07-10,1931-02-21,1932-11-03,,check  ,6,0,J. Clark (156/157 BColoumbs),287,19,The Waves,
Virginia Woolf,LL,,2,,1931-07-10,1931-02-23,1932-01-30,,check  ,0,0,S. Smith (Lincoln),289,10,The Waves,
Virginia Woolf,,,4,,,1931-02-23,,,check  ,0,1,N. Malcolm,293,0,The Waves,
Virginia Woolf,,,3,,,1931-02-23,,,check  ,0,0,Mill House Press,296,15,The Waves,
Virginia Woolf,LL,,3,,1931-06-10,1931-02-24,1932-01-30,,check  ,0,0,"Combridge, B'ham",299,15,The Waves,
Virginia Woolf,LL,,3,,1931-06-10,1931-02-24,1932-03-02,,check  ,0,0,Midland,302,15,The Waves,
Virginia Woolf,LL,,3,,1931-06-10,1931-02-25,1932-12-04,,check  ,0,0,Jardine,305,15,The Waves,
Virginia Woolf,,,10,,1931-07-10,1931-02-25,1932-03-24,,check  ,0,2,Sherratt & Hughes (9 only sent),315,5,The Waves,
Virginia Woolf,LL,,3,,1931-06-10,1931-02-25,1932-04-16,,check  ,0,0,"Cornish, M'chester",318,15,The Waves,
Virginia Woolf,LL,,3,,1931-07-10,1931-02-25,1931-11-29,,check  ,0,0,Mudies,321,15,The Waves,
Virginia Woolf,LL,,3,,1931-06-10,1931-02-25,1932-10-03,,check  ,0,0,Willshaw,324,15,The Waves,
Virginia Woolf,,,6,,,1931-02-25,,,check  ,0,1,Tyndale,330,10,The Waves,
Virginia Woolf,LL,,6,,1931-07-10,1931-02-26,1932-02-18,,check  ,0,1,Young,336,10,The Waves,
Virginia Woolf,LL,,6,,1931-07-10,1931-02-26,1932-02-27,,check  ,0,1,Philip Son,342,10,The Waves,
Virginia Woolf,LL,,2,,1931-06-10,1931-02-26,1932-03-19,,check  ,0,0,"Howell, L'pool",344,10,The Waves,
Virginia Woolf,LL,,2,,1931-06-10,1931-02-26,1932-10-02,,check  ,0,0,Ward & Yates,346,10,The Waves,
Virginia Woolf,LL,,1,,1931-07-10,1931-03-02,,,check  ,0,0,Oxford University Press,108,5,The Waves,
Virginia Woolf,,,1,,,1931-03-09,,,,0,0,Books (1930),931,5,The Waves,
Virginia Woolf,LL CC,,5,,1931-03-11,1931-03-11,1932-03-14,,,3,0,Gordon & Gotch,6474,16,The Waves,
Virginia Woolf,LL,,2,,1931-03-11,1931-03-11,1932-10-02,,,0,0,Timothy Whites,6476,10,The Waves,
Virginia Woolf,LL,,66,,1931-03-11,1931-03-11,1932-02-02,,,6,15,Boots,6542,13,The Waves,
Virginia Woolf,LL,,6,,1931-03-11,1931-03-11,1932-02-28,,,0,1,Karl Buchholz,6548,10,The Waves,
Virginia Woolf,LL,,12,,1931-03-11,1931-03-11,1932-09-03,,,0,3,Brentanos,6560,0,The Waves,
Virginia Woolf,LL,,3,,1931-03-11,1931-03-11,1931-03-11,,check,10.5,0,Mrs. Woolf,6561,16,The Waves,
Virginia Woolf,LL,,2,,1931-03-11,1931-03-11,1932-02-02,,,6,0,Boots Nottpham,6563,9,The Waves,
Virginia Woolf,LL,,2,,1931-03-11,1931-03-11,1932-01-27,,,3,0,Lewis,6565,11,The Waves,
Virginia Woolf,LL,,6,,1931-03-11,1931-03-11,1932-08-03,,,6,1,Mudies,6571,8,The Waves,
Virginia Woolf,LL,,100,,1931-03-11,1931-03-11,1932-02-18,,,0,25,Simpkins,6671,0,The Waves,
Virginia Woolf,LL,,5,,1931-03-11,1931-03-11,1932-03-14,,,0,1,Stevens & Brown,6676,5,The Waves,
Virginia Woolf,LL,,1,,1931-03-11,1931-03-11,1932-01-03,,,0,0,Glaisher,6677,5,The Waves,
Virginia Woolf,LL,,1,,1931-03-11,1931-03-11,1932-08-02,,,7,0,Brown Hull,6678,5,The Waves,
Virginia Woolf,LL,,2,,1931-03-11,1931-03-11,1932-10-03,,,3,6,Dawson,6680,11,The Waves,
Virginia Woolf,LL,,25,,1931-03-11,1931-03-11,1932-03-22,,,0,1,Jackson,6705,5,The Waves,
Virginia Woolf,LL,,6,,1931-03-11,1931-03-11,1932-01-28,,,0,0,Jones & Evans,6711,10,The Waves,
Virginia Woolf,LL CC,,1,,1931-03-11,1931-03-11,1932-02-26,,,3,0,Smith  ,6712,3,The Waves,
Virginia Woolf,LL CC,,3,,1931-03-11,1931-03-11,1932-03-02,,,9,1,Walker,6715,9,The Waves,
Virginia Woolf,LL,,6,,1931-03-11,1931-03-11,1932-01-21,,,0,1,Friends,6721,10,The Waves,
Virginia Woolf,LL,,1,,1931-03-11,1931-03-11,1931-11-16,,check,7.5,0,Nonesuch,6722,5,The Waves,
Virginia Woolf,LL,,0,,1931-03-11,1931-03-11,,,,0,0,Oxford Book & Stat Calc,6558,0,The Waves,
Virginia Woolf,LL,,6,,1931-03-12,1931-03-12,1932-04-02,,check,6,1,Mewzies Edinburgh,8315,8,The Waves,
Virginia Woolf,LL,,2,,1931-03-12,1931-03-12,1932-12-04,,,3,0,"Dawson, Paris",8317,11,The Waves,
Virginia Woolf,LL & post,,3,,1931-03-12,1931-03-12,1932-01-25,,,1,0,Lade & Co.,8320,13,The Waves,
Virginia Woolf,LL,,50,,1931-03-12,1931-03-12,1932-03-21,,,0,12,Simpkins,8370,10,The Waves,
Virginia Woolf,LL,,3,,1931-03-12,1931-03-12,1932-03-02,,,0,0,Jarrold Norwich,8373,15,The Waves,
Virginia Woolf,LL,,1,,1931-06-10,1931-03-17,1932-08-02,,check  ,0,0,"Brown, Hill",497,5,The Waves,
Virginia Woolf,LL,,2,,1931-06-10,1931-03-17,1932-12-02,,check  ,0,0,Kyle Fletcher,499,10,The Waves,
Virginia Woolf,LL,,1,,1931-06-10,1931-03-17,1932-12-02,,check  ,0,0,Kyle Fletcher,500,5,The Waves,
Virginia Woolf,LL,,48,,1931-07-10,1931-03-17,1932-03-14,,check  ,0,12,Gordon & Gotch,548,0,The Waves,
Virginia Woolf,,,1,,,1931-03-17,,,check  ,0,0,Book Room,549,5,The Waves,
Virginia Woolf,LL,,2,,1931-07-10,1931-03-20,1932-04-27,,check  ,3,0,Oxford B St Calcutta,551,17,The Waves,
Virginia Woolf,LL,,4,,1931-07-10,1931-03-20,1932-04-26,,check  ,8,1,Oxford B St Delhi,555,14,The Waves,
Virginia Woolf,LL,,1,,1931-07-10,1931-03-20,1932-04-27,,check  ,8,0,Oxford B St Lahore,556,3,The Waves,
Virginia Woolf,LL,,4,,1931-07-10,1931-03-20,1932-04-27,,check  ,8,1,Oxford B St Simla,560,14,The Waves,
Virginia Woolf,LL,,1,,1931-07-10,1931-03-20,1932-04-27,,check  ,8,0,Oxford B St Meerat,561,3,The Waves,
Virginia Woolf,LL,,1,,1931-07-10,1931-03-23,1932-01-30,,check  ,0,0,Broadway Book Room,562,5,The Waves,
Virginia Woolf,LL,,1,,1931-06-10,1931-03-23,1932-03-31,,check  ,0,0,Baker Clifton,563,5,The Waves,
Virginia Woolf,LL,,10,,1931-06-10,1931-03-23,1932-08-25,,check  ,0,2,Cleverdon,573,10,The Waves,
Virginia Woolf,LL,,2,,1931-06-10,1931-03-23,1932-05-02,,check  ,0,0,William George's Sons,575,10,The Waves,
Virginia Woolf,LL,,2,,1931-06-10,1931-03-23,1932-03-19,,check  ,0,0,Cleaver,577,10,The Waves,
Virginia Woolf,LL CC,,6,,1931-10-10,1931-03-24,1932-05-23,,,6,0,"Spencer, Melbourne",583,19,The Waves,
Virginia Woolf,CC,,4,,,1931-03-24,,,,0,0,"Lothian, Melbourne",587,13,The Waves,
Virginia Woolf,CC,,3,,,1931-03-24,,,,9,0,"Cuthbertson, Melbourne",590,9,The Waves,
Virginia Woolf,LL CC,,3,,1931-10-10,1931-03-24,1932-05-19,,,9,0,"Parr, Melbourne",593,9,The Waves,
Virginia Woolf,LL CC,,1,,1931-10-10,1931-03-24,1932-04-25,,,3,0,"Davis, Melbourne",595,3,The Waves,
Virginia Woolf,LL CC,,2,,1931-10-10,1931-03-24,1932-08-30,,,6,0,"Chaucer Lib, Melbourne",597,6,The Waves,
Virginia Woolf,LL,,1,,1931-08-10,1931-03-25,1932-09-07,,check,6,0,Miss Ritchie,598,7,The Waves,
Virginia Woolf,LL & post,,1,,1931-08-10,1931-03-30,,,check,1,0,Lady M. Howes,599,7,The Waves,
Virginia Woolf,LL CC,,2,,1931-07-10,1931-03-30,1932-04-28,,check,6,0,Taraporevala,601,6,The Waves,
Virginia Woolf,CC,,1,,,1931-03-30,,,,3,0,DeBeena,602,3,The Waves,
Virginia Woolf,LL CC,,6,,1931-10-10,1931-03-30,1932-05-27,,,6,0,Sutherland,608,19,The Waves,
Virginia Woolf,CC,,1,,,1931-03-30,,,,3,0,Laing,609,3,The Waves,
Virginia Woolf,LL,,1,,1931-06-10,1931-04-05,1932-01-21,,check,0,0,"J. Grant, Edinburgh",689,5,The Waves,
Virginia Woolf,LL,,2,,1931-07-10,1931-04-05,1932-02-18,,check,0,0,Tammin,691,10,The Waves,
Virginia Woolf,,,3,,,1931-04-06,,,check,0,0,Shakespeare,711,15,The Waves,
Virginia Woolf,LL,,6,,1931-06-10,1931-04-09,1932-02-29,,check,0,1,"Banks, Cheltenham",937,10,The Waves,
Virginia Woolf,LL,,6,,1931-04-11,1931-04-11,1932-08-03,,,0,1,Seed & Gabbott,6728,10,The Waves,
Virginia Woolf,LL,,1,,1931-04-11,1931-04-11,1932-06-16,,,7.5,0,Pym & Chapman,6729,5,The Waves,
Virginia Woolf,LL,,3,,1931-04-11,1931-04-11,1931-01-21,,,10.5,0,Dyer,6732,16,The Waves,
Virginia Woolf,LL,,2,,1931-04-11,1931-04-11,1932-02-27,,,0,0,Goulder & Curry,6734,10,The Waves,
Virginia Woolf,LL,,3,,1931-04-11,1931-04-11,1932-08-23,,,0,0,Brown & Browne,6737,15,The Waves,
Virginia Woolf,LL,,4,,1931-04-11,1931-04-11,1932-09-03,,,6,1,Asher,6741,2,The Waves,
Virginia Woolf,LL,,1,,1931-04-11,1931-04-11,1932-09-03,,,7.5,0,Elliot Stock,6742,5,The Waves,
Virginia Woolf,LL,,50,,1931-04-11,1931-04-11,1932-02-26,,,0,12,W. H. Smith,6792,10,The Waves,
Virginia Woolf,LL,,3,,1931-04-11,1931-04-11,1932-06-16,,,10.5,0,Pym & Chapman,6795,16,The Waves,
Virginia Woolf,LL,,3,,1931-04-11,1931-04-11,1932-02-21,,,3,0,Boots,6798,14,The Waves,
Virginia Woolf,LL,,6,,1931-04-11,1931-04-11,1932-08-23,,,0,1,Hatchards,6804,10,The Waves,
Virginia Woolf,LL & post,,1,,1931-04-11,1931-04-11,1932-11-16,,,1,0,Berger,6805,6,The Waves,
Virginia Woolf,LL,,6,,1931-04-11,1931-04-11,1932-11-03,,,0,1,Truslove Clifford St.,6811,10,The Waves,
Virginia Woolf,LL CC,,12,,1931-04-12,1931-04-12,1932-12-02,,,0,1,Bermuda Bk Stores,8385,19,The Waves,
Virginia Woolf,LL,,6,,1931-04-12,1931-04-12,1932-01-28,,,0,1,Deighton Bell,8391,10,The Waves,
Virginia Woolf,LL,,1,,1931-04-12,1931-04-12,1932-01-26,,,7.5,0,Pied Piper,8392,5,The Waves,
Virginia Woolf,LL & post,,1,,1931-04-12,1931-04-12,1931-04-12,,,7.5,0,M. Trownshire,8393,6,The Waves,
Virginia Woolf,LL,,1,,1931-04-12,1931-04-12,1932-10-03,,,7.5,0,Dawson,8394,5,The Waves,
Virginia Woolf,LL,,1,,1931-04-12,1931-04-12,1932-01-20,,,7.5,0,Stechert,8395,5,The Waves,
Virginia Woolf,,,1,,1931-04-12,1931-04-12,1931-04-12,,check,7.5,0,Dawson,8396,5,The Waves,
Virginia Woolf,,,0,,1931-04-12,1931-04-12,,,,0,0,Mewzies Edinburgh,8395,0,The Waves,
Virginia Woolf,LL,,1,,1931-07-10,1931-04-20,1931-03-12,,check,0,0,Woolston,653,5,The Waves,
Virginia Woolf,LL & post,,1,,1931-07-10,1931-04-20,1932-06-10,,check E.W.,0,0,Manchester,654,8,The Waves,
Virginia Woolf,LL CC & post,,16,,1931-07-10,1931-04-20,1931-12-15,,check,6,0,United Book & Stat,660,19,The Waves,
Virginia Woolf,LL CC  ,,1,,1931-07-10,1931-04-20,1932-02-03,,check,3,0,Burma,661,3,The Waves,
Virginia Woolf,LL CC,,1,,1931-07-10,1931-04-20,1932-05-26,,check,3,0,Int. Book Service,662,3,The Waves,
Virginia Woolf,LL,,1,,1931-07-10,1931-04-20,1932-11-04,,check,0,0,Batsford,663,5,The Waves,
Virginia Woolf,LL pp,,1,,1931-08-10,1931-04-20,1931-10-11,,check,6,0,Mrs. A. D. Saugen,664,7,The Waves,
Virginia Woolf,LL,,1,,1931-06-10,1931-04-20,1932-03-14,,check,0,0,Cornish B'ham,665,5,The Waves,
Virginia Woolf,,,4,,,1931-04-21,,,check,0,1,Beazley (Chanston St),669,0,The Waves,
Virginia Woolf,LL,,1,,1931-06-10,1931-04-22,1932-01-30,,check,0,0,Combridge (B'ham),670,5,The Waves,
Virginia Woolf,Profound,,2,,,1931-04-25,,,,0,0,"Warren's, Rome",672,10,The Waves,
Virginia Woolf,,,1,,,1931-04-25,,,check,0,0,"Banks, Cheltenham",673,5,The Waves,
Virginia Woolf,LL,,1,,1931-06-10,1931-04-27,1932-01-25,,check,0,0,G. T. Bagguley,674,5,The Waves,
Virginia Woolf,LL,,5,,1931-07-10,1931-04-27,1932-01-13,,check,0,1,Beazley  ,679,5,The Waves,
Virginia Woolf,CC,,1,,,1931-04-27,,,,3,0,Matmika Library,680,3,The Waves,
Virginia Woolf,CC,,6,,,1931-04-27,,,,6,0,Griffiths,686,19,The Waves,
Virginia Woolf,LL,,1,,1931-07-10,1931-05-05,1931-03-12,,check,0,0,Woolston,692,5,The Waves,
Virginia Woolf,,,2,,1931-07-10,1931-05-06,1931-08-10,,check,0,0,"Warren, Houghton & Mifflin",713,10,The Waves,
Virginia Woolf,LL CC,,1,,1931-06-10,1931-05-08,1931-07-11,,check,3,0,N. Z. Com. Bks Section,864,3,The Waves,
Virginia Woolf,LL,,1,,1931-06-10,1931-05-08,1932-02-03,,check,0,0,Aki Shoten,865,5,The Waves,
Virginia Woolf,LL,,30,,1931-06-10,1931-05-08,1932-02-03,,check,0,7,Aki Shoten,895,10,The Waves,
Virginia Woolf,LL CC,,6,,1931-07-10,1931-05-10,1932-11-03,,check,6,0,Clark (R. Melbourne),3639,19,The Waves,
Virginia Woolf,LL,,10,,1931-06-10,1931-05-10,1932-12-04,,check,0,2,Douglas & Foulis,3643,10,The Waves,
Virginia Woolf,LL,,2,,1931-06-10,1931-05-10,1932-03-17,,check,0,0,Goulden Canterbury,3635,10,The Waves,
Virginia Woolf,,,0,,,1931-05-10,,,,0,0,Chivers (1 only supplied),3633,0,The Waves,
Virginia Woolf,,,0,,,1931-05-10,,,,0,0,Caravan  ,3633,0,The Waves,
Virginia Woolf,,,0,,,1931-05-10,,,,0,0,Kyle Fletcher,3641,0,The Waves,
Virginia Woolf,,,0,,,1931-05-10,,,,0,0,Fowles,3633,0,The Waves,
Virginia Woolf,,,0,,,1931-05-10,,,,0,0,Heffer,3634,0,The Waves,
Virginia Woolf,,,0,,,1931-05-10,,,,0,0,Times,3632,0,The Waves,
Virginia Woolf,,,0,,,1931-05-10,,,,0,0,Fowler,3631,0,The Waves,
Virginia Woolf,,,0,,,1931-05-10,,,,0,0,Mill House Press,3628,0,The Waves,
Virginia Woolf,,,0,,,1931-05-10,,,,0,0,Elkin Mathews,3619,0,The Waves,
Virginia Woolf,LL,,2,,1931-05-11,1931-05-11,1932-12-04,,check,1,0,Dawson Paris,6813,6,The Waves,
Virginia Woolf,LL,,6,,1931-05-11,1931-05-11,1932-04-02,,,0,1,Mewzies Edinburgh,6819,10,The Waves,
Virginia Woolf,LL,,5,,1931-05-11,1931-05-11,1932-10-02,,,0,1,Timothy Whites,6824,5,The Waves,
Virginia Woolf,LL CC,,6,,1931-05-11,1931-05-11,1932-06-01,,,6,0,Thompson,6830,19,The Waves,
Virginia Woolf,LL,,2,,1931-05-11,1931-05-11,1932-03-19,,,0,0,Cornish B'ham,6832,10,The Waves,
Virginia Woolf,LL,,6,,1931-05-11,1931-05-11,1932-03-16,,,0,1,Blackwell,6838,10,The Waves,
Virginia Woolf,,,1,,1931-05-11,1931-05-11,1931-05-11,,,7.5,0,W. H. Smith,6839,5,The Waves,
Virginia Woolf,,,2,,1931-05-11,1931-05-11,1931-05-11,,,6,0,Boots,6841,9,The Waves,
Virginia Woolf,LL,,5,,1931-05-11,1931-05-11,1932-01-30,,,9,1,Argosy Lehore (London),6846,3,The Waves,
Virginia Woolf,LL,,3,,1931-05-12,1931-05-12,1932-03-18,,,0,0,Cornish B'ham,8399,15,The Waves,
Virginia Woolf,LL,,9,,1931-05-12,1931-05-12,1932-03-24,,,0,2,Sherratt & Hughes,8408,5,The Waves,
Virginia Woolf,,,1,,1931-05-12,1931-05-12,1931-05-12,,,7.5,0,Evans,8409,5,The Waves,
Virginia Woolf,LL ,,1,,1931-05-12,1931-05-12,1932-01-28,,,0,0,Jones & Evan,8410,5,The Waves,
Virginia Woolf,CC,,1,,1931-05-12,1931-05-12,1931-07-12,,check,0,0,Army & Navy  ,8411,4,The Waves,
Virginia Woolf,,,1,,1931-05-12,1931-05-12,1931-07-12,,,7.5,0,Dawson,8412,5,The Waves,
Virginia Woolf,LL ,,1,,1931-05-12,1931-05-12,1932-01-26,,,7.5,0,Pied Piper,8413,5,The Waves,
Virginia Woolf,LL ,,6,,1931-05-12,1931-05-12,1932-03-16,,,0,1,Blackwell,8419,10,The Waves,
Virginia Woolf,LL ,,12,,1931-05-12,1931-05-12,1932-03-02,,,0,3,Bumpus,8431,0,The Waves,
Virginia Woolf,LL ,,1,,1931-05-12,1931-05-12,1932-07-01,,,0,0,Didier,8432,5,The Waves,
Virginia Woolf,LL ,,2,,1931-05-12,1931-05-12,1932-08-03,,,3,0,Dowling,8434,11,The Waves,
Virginia Woolf,LL & post,,2,,1931-05-12,1931-05-12,1932-05-31,,,0,0,Kundig,8436,12,The Waves,
Virginia Woolf,LL ,,1,,1931-05-12,1931-05-12,1932-03-16,,,7.5,0,Bell,8437,5,The Waves,
Virginia Woolf,,,1,,1931-05-12,1931-05-12,1931-12-17,,,0,0,Smith (Farmes),8438,4,The Waves,
Virginia Woolf,CC,,2,,1931-05-12,1931-05-12,1931-07-12,,,0,0,W. H. Smith,8440,8,The Waves,
Virginia Woolf,LL ,,6,,1931-05-12,1931-05-12,1932-03-02,,,0,1,Army & Navy,8446,10,The Waves,
Virginia Woolf,LL CC,,2,,1931-05-12,1931-05-12,1932-09-03,,,0,0,Burtons,8449,8,The Waves,
Virginia Woolf,LL ,,1,,1931-05-12,1931-05-12,1932-03-23,,,0,0,Poetry  ,8450,5,The Waves,
Virginia Woolf,,,1,,,1931-05-13,,,,0,0,Birrell & Garrett,699,5,The Waves,
Virginia Woolf,LL,,1,,1931-07-10,1931-05-26,1932-09-03,,check,0,0,Burton,700,5,The Waves,
Virginia Woolf,LL CC post,,6,,1931-07-10,1931-05-26,1932-04-27,,check,6,0,Zabel,706,19,The Waves,
Virginia Woolf,LL,,2,,1931-06-10,1931-06-02,1932-03-23,,check  ,0,0,Sanders,110,10,The Waves,
Virginia Woolf,LL,,3,,1931-06-10,1931-06-02,1932-01-28,,check  ,0,0,Parker,113,15,The Waves,
Virginia Woolf,LL,,1,,1931-06-10,1931-06-02,1932-04-02,,check  ,0,0,Thornton,114,5,The Waves,
Virginia Woolf,LL,,2,,1931-06-10,1931-06-02,1932-01-30,,check  ,0,0,Mowbray,116,10,The Waves,
Virginia Woolf,LL,,3,,1931-06-10,1931-06-02,1932-10-04,,check  ,0,0,J. Miles,119,15,The Waves,
Virginia Woolf,LL,,2,,1931-06-10,1931-06-02,1932-01-30,,check  ,0,0,Davenant,121,10,The Waves,
Virginia Woolf,LL,,12,,1931-06-10,1931-06-02,1932-03-16,,check  ,0,3,Blackwell,133,0,The Waves,
Virginia Woolf,LL,,1,,1931-06-10,1931-06-02,1932-01-30,,check  ,0,0,Davenant (see 14),134,5,The Waves,
Virginia Woolf,LL,,1,,1931-06-10,1931-06-05,1932-10-03,,check,0,0,Green & Co.,693,5,The Waves,
Virginia Woolf,LL,,6,,1931-07-10,1931-06-07,1932-04-03,,check,0,1,W. H. Smith S'port,802,10,The Waves,
Virginia Woolf,LL,,10,,1931-06-10,1931-06-07,1932-09-03,,check,0,2,Karl Buchholz,812,10,The Waves,
Virginia Woolf,LL,,3,,1931-06-10,1931-06-10,1932-02-02,,,0,0,Boots,3622,15,The Waves,
Virginia Woolf,,,25,,,1931-06-10,1931-06-10,,check,1,6,Otto Ulbrich Co.,3647,14,The Waves,
Virginia Woolf,LL,,3,,1931-07-10,1931-06-10,1932-04-20,,check,0,0,Sach (see 2606),3650,15,The Waves,
Virginia Woolf,LL,,1,,1931-07-10,1931-06-10,1931-03-12,,check,0,0,Woolston,3648,5,The Waves,
Virginia Woolf,LL,,1,,1931-07-10,1931-06-10,1932-04-28,,check,0,0,Hartley Seed,3649,5,The Waves,
Virginia Woolf,LL pp & post,,1,,1931-07-10,1931-06-10,1931-10-12,,check,0,0,Miss Hoyt Porter,3627,8,The Waves,
Virginia Woolf,,,0,,,1931-06-10,,,,0,0,Shakespeare,3647,0,The Waves,
Virginia Woolf,,,0,,,1931-06-10,,,,0,0,R. C. Trevelyan,3647,0,The Waves,
Virginia Woolf,,,0,,,1931-06-10,,,,0,0,Stevens & Brown,3627,0,The Waves,
Virginia Woolf,,,0,,,1931-06-10,,,,0,0,Landy Dilke,3627,0,The Waves,
Virginia Woolf,,,0,,,1931-06-10,,,,0,0,Mr. A. Davidson,3626,0,The Waves,
Virginia Woolf,LL,,3,,1931-06-11,1931-06-11,1932-08-23,,,0,0,Browne & Browne,6849,15,The Waves,
Virginia Woolf,LL,,10,,1931-06-11,1931-06-11,1932-03-02,,,0,2,Bumpus,6859,10,The Waves,
Virginia Woolf,LL,,6,,1931-06-11,1931-06-11,1932-02-27,,,6,1,Harrods,6865,8,The Waves,
Virginia Woolf,LL,,15,,1931-06-11,1931-06-11,1932-01-30,,,3,3,Argosy (Liverpool),6880,11,The Waves,
Virginia Woolf,LL,,3,,1931-06-11,1931-06-11,,,,0,0,Thin,6883,15,The Waves,
Virginia Woolf,& post,,2,,1931-06-11,1931-06-11,1931-06-11,,,0,0,Hadley Bkshop,6885,12,The Waves,
Virginia Woolf,LL CC,,1,,1931-06-11,1931-06-11,1932-10-03,,,0,0,Dawson,6886,4,The Waves,
Virginia Woolf,LL & post,,1,,1931-06-11,1931-06-11,1931-11-16,,,12,0,Greymore Press,6887,6,The Waves,
Virginia Woolf,,,1,,1931-06-11,1931-06-11,1931-06-11,,,7.5,0,Fabian,6888,5,The Waves,
Virginia Woolf,,,1,,1931-06-11,1931-06-11,1931-06-11,,,7.5,0,Mrs. Woolf,6889,5,The Waves,
Virginia Woolf,,,1,,1931-06-11,1931-06-11,1931-06-11,,,7.5,0,W. H. Smith,6890,5,The Waves,
Virginia Woolf,LL,,3,,1931-06-11,1931-06-11,1932-03-15,,check,10.5,0,Akateeninem,6893,16,The Waves,
Virginia Woolf,LL & post,,1,,1931-06-11,1931-06-11,1932-01-25,,,1,0,Lewis's,6894,6,The Waves,
Virginia Woolf,LL,,25,,1931-07-10,1931-06-17,1932-02-22,,check,0,6,"Broadhurst, S'port",738,5,The Waves,
Virginia Woolf,LL,,1,,1931-06-10,1931-06-17,1932-02-03,,check,0,0,Aki Shoten,739,5,The Waves,
Virginia Woolf,,,2,,,1931-06-22,,,check,0,0,Fowles,741,10,The Waves,
Virginia Woolf,LL CC,,4,,1931-10-10,1931-06-22,1931-10-22,,,0,0,G. H. Bennett,745,13,The Waves,
Virginia Woolf,LL  ,,3,,1931-07-10,1931-06-26,1932-12-04,,check,0,0,B. Roha,748,15,The Waves,
